,onshore_wind_turbine_1,biomass_2,conventional_hydroelectric_3,conventional_steam_coal_4,natural_gas_fired_combined_cycle_5,natural_gas_fired_combustion_turbine_6,natural_gas_steam_turbine_7,nuclear_8,onshore_wind_turbine_9,small_hydroelectric_10,solar_photovoltaic_11,conventional_steam_coal_12,natural_gas_fired_combined_cycle_13,natural_gas_fired_combustion_turbine_14,onshore_wind_turbine_15,solar_photovoltaic_16,naturalgas_ccccsavgcf_17,naturalgas_ccavgcf_18,naturalgas_ctavgcf_19,landbasedwind_ltrg1_20,landbasedwind_ltrg1_21,landbasedwind_ltrg1_22,utilitypv_losangeles_23,utilitypv_losangeles_24,utilitypv_losangeles_25,utilitypv_losangeles_26,battery_27,naturalgas_ccs100_28,naturalgas_ccccsavgcf_29,naturalgas_ccavgcf_30,naturalgas_ctavgcf_31,landbasedwind_ltrg1_32,landbasedwind_ltrg1_33,landbasedwind_ltrg1_34,offshorewind_otrg3_35,offshorewind_otrg3_36,offshorewind_otrg3_37,utilitypv_losangeles_38,utilitypv_losangeles_39,battery_40,naturalgas_ccs100_41,naturalgas_ccccsavgcf_42,naturalgas_ccavgcf_43,naturalgas_ctavgcf_44,landbasedwind_ltrg1_45,landbasedwind_ltrg1_46,landbasedwind_ltrg1_47,landbasedwind_ltrg1_48,landbasedwind_ltrg1_49,landbasedwind_ltrg1_50,landbasedwind_ltrg1_51,utilitypv_losangeles_52,utilitypv_losangeles_53,battery_54,naturalgas_ccs100_55
64,0.6927,1,0.166958971,1,1,1,1,1,0.5352,1,0.3238,1,1,1,0.4964,0.4009,1,1,1,0.7097,0.6651,0.5391,0.5964,0.592,0.5818,0.5991,1,1,1,1,1,0.5769,0.6791,0.4024,0.2715,0.3884,0.4065,0.4746,0.4534,1,1,1,1,1,0.6464,0.275,0.6832,0.5642,0.5657,0.6559,0.6284,0.5387,0.5364,1,1
65,0.6336,1,0.166958971,1,1,1,1,1,0.4922,1,0.0343,1,1,1,0.3817,0.0617,1,1,1,0.6764,0.6647,0.5292,0.1824,0.2015,0.1706,0.2026,1,1,1,1,1,0.5842,0.6229,0.3429,0.2438,0.3387,0.357,0.0,0.0108,1,1,1,1,1,0.3883,0.3378,0.3919,0.3785,0.3747,0.3892,0.5317,0.1221,0.1587,1,1
66,0.6363,1,0.166958971,1,1,1,1,1,0.5345,1,0.0,1,1,1,0.4782,0.0,1,1,1,0.6727,0.6948,0.6007,0.0,0.0,0.0,0.0,1,1,1,1,1,0.7033,0.7218,0.4321,0.5112,0.6974,0.6737,0.0,0.0,1,1,1,1,1,0.6404,0.4503,0.6483,0.5927,0.5881,0.6424,0.6413,0.0,0.0,1,1
67,0.6738,1,0.166958971,1,1,1,1,1,0.4804,1,0.0,1,1,1,0.6234,0.0,1,1,1,0.7181,0.7278,0.608,0.0,0.0,0.0,0.0,1,1,1,1,1,0.6099,0.6339,0.6969,0.6387,0.8725,0.8146,0.0,0.0,1,1,1,1,1,0.8241,0.6101,0.8455,0.7968,0.7801,0.8296,0.7401,0.0,0.0,1,1
68,0.7434,1,0.166958971,1,1,1,1,1,0.4458,1,0.0,1,1,1,0.6527,0.0,1,1,1,0.81,0.7983,0.715,0.0,0.0,0.0,0.0,1,1,1,1,1,0.6566,0.6241,0.731,0.6188,0.8127,0.7589,0.0,0.0,1,1,1,1,1,0.8396,0.6756,0.8603,0.7961,0.7752,0.8449,0.7077,0.0,0.0,1,1
69,0.7702,1,0.166958971,1,1,1,1,1,0.548,1,0.0,1,1,1,0.6722,0.0,1,1,1,0.8235,0.8211,0.7394,0.0,0.0,0.0,0.0,1,1,1,1,1,0.7841,0.7434,0.7595,0.7687,1.0,0.961,0.0,0.0,1,1,1,1,1,0.862,0.6085,0.873,0.7968,0.7565,0.8648,0.7279,0.0,0.0,1,1
70,0.7276,1,0.166958971,1,1,1,1,1,0.5411,1,0.0,1,1,1,0.7225,0.0,1,1,1,0.7984,0.7434,0.5889,0.0,0.0,0.0,0.0,1,1,1,1,1,0.7992,0.7464,0.7276,0.7634,1.0,0.9918,0.0,0.0,1,1,1,1,1,0.8726,0.5737,0.8707,0.794,0.7725,0.8721,0.7298,0.0,0.0,1,1
71,0.5829,1,0.166958971,1,1,1,1,1,0.5044,1,0.0,1,1,1,0.7109,0.0,1,1,1,0.6928,0.5386,0.4789,0.0,0.0,0.0,0.0,1,1,1,1,1,0.7892,0.7298,0.7547,0.8192,1.0,1.0,0.0,0.0,1,1,1,1,1,0.8694,0.5383,0.8739,0.7453,0.7278,0.8706,0.692,0.0,0.0,1,1
72,0.5912,1,0.166958971,1,1,1,1,1,0.4906,1,0.0,1,1,1,0.683,0.0,1,1,1,0.5303,0.4738,0.6438,0.0,0.0,0.0,0.0,1,1,1,1,1,0.745,0.6901,0.8336,0.5923,0.8494,0.8076,0.0,0.0,1,1,1,1,1,0.8595,0.6398,0.8763,0.7502,0.716,0.8638,0.6147,0.0,0.0,1,1
73,0.0917,1,0.077861344,1,1,1,1,1,0.3166,1,0.0,1,1,1,0.2556,0.0,1,1,1,0.1288,0.0959,0.165,0.0,0.0,0.0,0.0,1,1,1,1,1,0.2486,0.3696,0.2425,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,0.3271,0.4837,0.2477,0.2255,0.2404,0.3066,0.2209,0.0,0.0,1,1
74,0.1123,1,0.077509179,1,1,1,1,1,0.4288,1,0.0,1,1,1,0.2153,0.0,1,1,1,0.139,0.1288,0.2201,0.0,0.0,0.0,0.0,1,1,1,1,1,0.367,0.4852,0.2863,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,0.2417,0.4287,0.1901,0.1841,0.2025,0.2284,0.2161,0.0,0.0,1,1
75,0.1259,1,0.077157015,1,1,1,1,1,0.4924,1,0.0,1,1,1,0.1907,0.0,1,1,1,0.1466,0.1403,0.2238,0.0,0.0,0.0,0.0,1,1,1,1,1,0.415,0.5432,0.3452,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,0.2483,0.3512,0.2046,0.2119,0.225,0.237,0.233,0.0,0.0,1,1
76,0.1308,1,0.07680485,1,1,1,1,1,0.4649,1,0.0,1,1,1,0.1931,0.0,1,1,1,0.1368,0.1534,0.2206,0.0,0.0,0.0,0.0,1,1,1,1,1,0.4707,0.5667,0.3143,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,0.3252,0.3406,0.2661,0.2686,0.2813,0.31,0.231,0.0,0.0,1,1
77,0.1009,1,0.076452686,1,1,1,1,1,0.4469,1,0.0,1,1,1,0.1334,0.0,1,1,1,0.0884,0.1322,0.2636,0.0,0.0,0.0,0.0,1,1,1,1,1,0.5228,0.5978,0.2357,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,0.1841,0.3054,0.1443,0.1577,0.157,0.1738,0.1405,0.0,0.0,1,1
78,0.1793,1,0.076100521,1,1,1,1,1,0.3948,1,0.0374,1,1,1,0.1258,0.0,1,1,1,0.1602,0.2219,0.3239,0.0,0.0,0.0,0.0,1,1,1,1,1,0.4693,0.551,0.2321,0.9772,0.9924,0.97,0.2079,0.0422,1,1,1,1,1,0.1954,0.1743,0.1568,0.1793,0.1825,0.1854,0.1795,0.0172,0.0025,1,1
79,0.1688,1,0.075748357,1,1,1,1,1,0.4742,1,0.3362,1,1,1,0.09,0.3802,1,1,1,0.1471,0.2202,0.3,0.4823,0.4833,0.4833,0.4345,1,1,1,1,1,0.6025,0.6513,0.2082,1.0,1.0,1.0,0.594,0.4398,1,1,1,1,1,0.1555,0.1318,0.1261,0.1309,0.138,0.1479,0.1343,0.5017,0.3836,1,1
80,0.2243,1,0.075396192,1,1,1,1,1,0.4558,1,0.5017,1,1,1,0.0632,0.5969,1,1,1,0.1814,0.2826,0.333,0.7669,0.7673,0.7651,0.7238,1,1,1,1,1,0.6062,0.6628,0.1079,1.0,1.0,1.0,0.8362,0.626,1,1,1,1,1,0.079,0.0936,0.066,0.0549,0.0665,0.0757,0.0567,0.7555,0.6146,1,1
81,0.2442,1,0.075044028,1,1,1,1,1,0.3835,1,0.6338,1,1,1,0.0239,0.7095,1,1,1,0.1881,0.2727,0.3402,0.9337,0.9316,0.929,0.8924,1,1,1,1,1,0.5038,0.5401,0.0823,0.969,0.9962,0.9838,0.9726,0.8176,1,1,1,1,1,0.0236,0.0345,0.0162,0.0128,0.0194,0.0217,0.0169,0.9065,0.7284,1,1
82,0.2308,1,0.074691863,1,1,1,1,1,0.2463,1,0.7263,1,1,1,0.0127,0.758,1,1,1,0.1714,0.2662,0.3334,0.9991,0.9965,0.997,0.9743,1,1,1,1,1,0.2712,0.3225,0.021,0.9571,0.9423,0.9474,1.0,0.9096,1,1,1,1,1,0.0092,0.0169,0.0096,0.0053,0.0068,0.0093,0.0048,0.9651,0.7908,1,1
83,0.2155,1,0.074339699,1,1,1,1,1,0.1716,1,0.697,1,1,1,0.012,0.7536,1,1,1,0.1426,0.2149,0.3157,1.0,0.9996,0.999,0.9702,1,1,1,1,1,0.1579,0.2108,0.0008,0.9354,0.934,0.9424,1.0,0.9606,1,1,1,1,1,0.0129,0.0127,0.015,0.0058,0.0059,0.0134,0.003,0.9566,0.7959,1,1
84,0.187,1,0.073987534,1,1,1,1,1,0.1388,1,0.6953,1,1,1,0.0053,0.7598,1,1,1,0.131,0.1991,0.2579,1.0,0.9962,0.9916,0.9456,1,1,1,1,1,0.1238,0.1622,0.0008,0.6702,0.6502,0.6803,1.0,0.9712,1,1,1,1,1,0.0021,0.0152,0.0051,0.0001,0.0008,0.0029,0.0018,0.9657,0.7973,1,1
85,0.1599,1,0.07363537,1,1,1,1,1,0.1477,1,0.6333,1,1,1,0.0008,0.7447,1,1,1,0.1306,0.1583,0.1445,1.0,0.9853,0.9717,0.9499,1,1,1,1,1,0.1603,0.1877,0.0003,0.7751,0.8271,0.836,0.9982,0.9366,1,1,1,1,1,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.9615,0.8115,1,1
86,0.1395,1,0.073283205,1,1,1,1,1,0.1209,1,0.5538,1,1,1,0.0013,0.6865,1,1,1,0.1229,0.1252,0.0795,0.9354,0.9316,0.8961,0.9061,1,1,1,1,1,0.1573,0.1627,0.0003,0.5997,0.5775,0.6104,0.8987,0.8341,1,1,1,1,1,0.0,0.001,0.0,0.0003,0.0003,0.0,0.0017,0.8796,0.7744,1,1
87,0.0882,1,0.072931041,1,1,1,1,1,0.1157,1,0.4402,1,1,1,0.0009,0.5408,1,1,1,0.0828,0.0875,0.0556,0.7557,0.7541,0.7434,0.7342,1,1,1,1,1,0.1275,0.1579,0.0025,0.7143,0.6948,0.7247,0.7035,0.6437,1,1,1,1,1,0.0,0.0005,0.0,0.0,0.0,0.0,0.0004,0.7042,0.5797,1,1
88,0.1042,1,0.072578876,1,1,1,1,1,0.1027,1,0.2193,1,1,1,0.0027,0.3223,1,1,1,0.103,0.0925,0.0698,0.4558,0.4531,0.4433,0.4405,1,1,1,1,1,0.1366,0.1434,0.0008,0.5151,0.4747,0.5078,0.3816,0.319,1,1,1,1,1,0.0,0.0043,0.0,0.0,0.0004,0.0,0.0054,0.4236,0.2978,1,1
89,0.1092,1,0.072226711,1,1,1,1,1,0.0916,1,0.0,1,1,1,0.0259,0.0,1,1,1,0.0982,0.1022,0.0873,0.0,0.0,0.0,0.0,1,1,1,1,1,0.0839,0.1178,0.0192,0.7547,0.7509,0.7767,0.0,0.0,1,1,1,1,1,0.032,0.0307,0.0447,0.0532,0.048,0.0353,0.0736,0.0,0.0,1,1
90,0.2832,1,0.071874547,1,1,1,1,1,0.0675,1,0.0,1,1,1,0.0467,0.0,1,1,1,0.3206,0.3096,0.2139,0.0,0.0,0.0,0.0,1,1,1,1,1,0.1044,0.0971,0.0201,0.4525,0.3868,0.4172,0.0,0.0,1,1,1,1,1,0.0935,0.0332,0.1044,0.0868,0.0847,0.0963,0.0796,0.0,0.0,1,1
91,0.3573,1,0.071522382,1,1,1,1,1,0.042,1,0.0,1,1,1,0.0272,0.0,1,1,1,0.3942,0.4639,0.2681,0.0,0.0,0.0,0.0,1,1,1,1,1,0.0879,0.0851,0.0184,0.4518,0.3596,0.3798,0.0,0.0,1,1,1,1,1,0.0468,0.02,0.0445,0.0654,0.0651,0.0463,0.0724,0.0,0.0,1,1
92,0.3523,1,0.071170218,1,1,1,1,1,0.0389,1,0.0,1,1,1,0.0469,0.0,1,1,1,0.437,0.4796,0.3032,0.0,0.0,0.0,0.0,1,1,1,1,1,0.0565,0.0804,0.0021,0.4492,0.3706,0.3923,0.0,0.0,1,1,1,1,1,0.0884,0.0176,0.0685,0.0981,0.1103,0.0833,0.1063,0.0,0.0,1,1
93,0.3506,1,0.070818053,1,1,1,1,1,0.056,1,0.0,1,1,1,0.0542,0.0,1,1,1,0.4534,0.4427,0.2878,0.0,0.0,0.0,0.0,1,1,1,1,1,0.0645,0.0919,0.0021,0.6698,0.5637,0.5853,0.0,0.0,1,1,1,1,1,0.1081,0.0154,0.0748,0.1262,0.1392,0.0995,0.1247,0.0,0.0,1,1
94,0.4238,1,0.070465889,1,1,1,1,1,0.0513,1,0.0,1,1,1,0.0322,0.0,1,1,1,0.496,0.5348,0.3356,0.0,0.0,0.0,0.0,1,1,1,1,1,0.0394,0.0748,0.0,0.5119,0.4016,0.4332,0.0,0.0,1,1,1,1,1,0.0736,0.0009,0.0483,0.0729,0.0877,0.0671,0.0648,0.0,0.0,1,1
95,0.2329,1,0.070113724,1,1,1,1,1,0.0745,1,0.0,1,1,1,0.0453,0.0,1,1,1,0.2623,0.3077,0.1871,0.0,0.0,0.0,0.0,1,1,1,1,1,0.0783,0.1074,0.0002,0.4748,0.3735,0.3945,0.0,0.0,1,1,1,1,1,0.1,0.0129,0.0809,0.0772,0.0919,0.0951,0.0714,0.0,0.0,1,1
96,0.2581,1,0.06976156,1,1,1,1,1,0.1155,1,0.0,1,1,1,0.0414,0.0,1,1,1,0.3011,0.3431,0.2198,0.0,0.0,0.0,0.0,1,1,1,1,1,0.1441,0.1885,0.0006,0.443,0.3372,0.3536,0.0,0.0,1,1,1,1,1,0.091,0.0072,0.0791,0.0562,0.0629,0.088,0.0435,0.0,0.0,1,1
97,0.5196,1,0.208716987,1,1,1,1,1,0.3824,1,0.0,1,1,1,0.3754,0.0,1,1,1,0.6909,0.6766,0.6119,0.0,0.0,0.0,0.0,1,1,1,1,1,0.5777,0.5233,0.4174,0.7706,0.7199,0.7594,0.0,0.0,1,1,1,1,1,0.4751,0.5634,0.5501,0.3756,0.3528,0.4944,0.394,0.0,0.0,1,1
98,0.5049,1,0.208716987,1,1,1,1,1,0.3059,1,0.0,1,1,1,0.4443,0.0,1,1,1,0.6755,0.6807,0.5931,0.0,0.0,0.0,0.0,1,1,1,1,1,0.4127,0.3808,0.391,0.6171,0.6224,0.6237,0.0,0.0,1,1,1,1,1,0.716,0.3709,0.7741,0.5472,0.5368,0.731,0.3843,0.0,0.0,1,1
99,0.3752,1,0.208716987,1,1,1,1,1,0.2285,1,0.0,1,1,1,0.4692,0.0,1,1,1,0.5442,0.5441,0.5133,0.0,0.0,0.0,0.0,1,1,1,1,1,0.2204,0.2129,0.5733,0.5287,0.5979,0.5782,0.0,0.0,1,1,1,1,1,0.6995,0.2881,0.7546,0.6081,0.6333,0.7137,0.4415,0.0,0.0,1,1
100,0.4131,1,0.208716987,1,1,1,1,1,0.2162,1,0.0,1,1,1,0.4603,0.0,1,1,1,0.6203,0.5611,0.5637,0.0,0.0,0.0,0.0,1,1,1,1,1,0.1882,0.1681,0.6576,0.573,0.682,0.6216,0.0,0.0,1,1,1,1,1,0.6748,0.3019,0.7541,0.5757,0.5798,0.6952,0.4591,0.0,0.0,1,1
101,0.284,1,0.208716987,1,1,1,1,1,0.2993,1,0.0,1,1,1,0.3919,0.0,1,1,1,0.5216,0.4282,0.5248,0.0,0.0,0.0,0.0,1,1,1,1,1,0.4072,0.3386,0.5071,0.7417,0.7635,0.7579,0.0,0.0,1,1,1,1,1,0.6473,0.2957,0.7571,0.5552,0.5095,0.6756,0.4182,0.0,0.0,1,1
102,0.3194,1,0.208716987,1,1,1,1,1,0.3477,1,0.0019,1,1,1,0.3949,0.0,1,1,1,0.5305,0.4573,0.527,0.0,0.0,0.0067,0.0237,1,1,1,1,1,0.5142,0.4115,0.5784,0.6105,0.5632,0.5824,0.021,0.0,1,1,1,1,1,0.6109,0.2958,0.7513,0.494,0.4194,0.6471,0.382,0.0,0.0,1,1
103,0.2822,1,0.208716987,1,1,1,1,1,0.3974,1,0.1181,1,1,1,0.4011,0.3469,1,1,1,0.4486,0.4133,0.4821,0.5305,0.5227,0.5043,0.5274,1,1,1,1,1,0.5793,0.4867,0.399,0.7832,0.8519,0.8299,0.4236,0.2613,1,1,1,1,1,0.6218,0.3063,0.7729,0.5694,0.4642,0.6607,0.3876,0.4329,0.2153,1,1
104,0.1581,1,0.208716987,1,1,1,1,1,0.5196,1,0.3051,1,1,1,0.578,0.519,1,1,1,0.288,0.1964,0.3642,0.8061,0.7965,0.783,0.7784,1,1,1,1,1,0.508,0.5219,0.6202,0.7534,0.901,0.8488,0.666,0.5342,1,1,1,1,1,0.7311,0.3833,0.8444,0.6996,0.6218,0.7603,0.6027,0.6196,0.4684,1,1
105,0.1136,1,0.208716987,1,1,1,1,1,0.5901,1,0.4002,1,1,1,0.5725,0.6154,1,1,1,0.1905,0.1037,0.2844,0.9556,0.9335,0.9152,0.9363,1,1,1,1,1,0.7012,0.6712,0.4994,0.5948,0.7711,0.676,0.7805,0.6026,1,1,1,1,1,0.7173,0.4006,0.8216,0.7168,0.6568,0.7442,0.5753,0.7172,0.5824,1,1
106,0.0855,1,0.208716987,1,1,1,1,1,0.6626,1,0.4892,1,1,1,0.5275,0.5926,1,1,1,0.1345,0.0832,0.2367,0.9905,0.9684,0.9669,0.9764,1,1,1,1,1,0.831,0.7743,0.6442,0.7409,0.8615,0.8166,0.8034,0.6608,1,1,1,1,1,0.583,0.4293,0.6764,0.6475,0.5835,0.6071,0.5369,0.7546,0.6439,1,1
107,0.0894,1,0.208716987,1,1,1,1,1,0.6493,1,0.5349,1,1,1,0.4595,0.5828,1,1,1,0.153,0.0661,0.1956,0.9987,0.9922,0.9866,0.9899,1,1,1,1,1,0.7772,0.7063,0.5849,0.5081,0.6445,0.5932,0.7987,0.6649,1,1,1,1,1,0.4527,0.3718,0.5017,0.527,0.5088,0.4653,0.4674,0.7717,0.6592,1,1
108,0.0835,1,0.208716987,1,1,1,1,1,0.6748,1,0.5617,1,1,1,0.4289,0.5862,1,1,1,0.1571,0.0592,0.1503,1.0,1.0,0.996,0.9955,1,1,1,1,1,0.8278,0.7584,0.2998,0.6546,0.856,0.8166,0.7662,0.6911,1,1,1,1,1,0.4774,0.3302,0.5341,0.5231,0.5064,0.492,0.4026,0.8164,0.6896,1,1
109,0.1293,1,0.208716987,1,1,1,1,1,0.711,1,0.5884,1,1,1,0.3568,0.5767,1,1,1,0.2473,0.0968,0.1519,1.0,1.0,0.9985,0.9981,1,1,1,1,1,0.8173,0.7575,0.4759,0.7052,0.8834,0.8533,0.7108,0.736,1,1,1,1,1,0.3337,0.3448,0.3572,0.4654,0.4216,0.3398,0.379,0.8044,0.6846,1,1
110,0.1589,1,0.208716987,1,1,1,1,1,0.6465,1,0.561,1,1,1,0.3086,0.5626,1,1,1,0.2886,0.1157,0.1757,1.0,1.0,0.9926,0.995,1,1,1,1,1,0.8237,0.7659,0.3551,0.7335,0.8331,0.8218,0.6801,0.7428,1,1,1,1,1,0.3034,0.3032,0.3604,0.3883,0.3371,0.3181,0.3473,0.7447,0.6977,1,1
111,0.128,1,0.208716987,1,1,1,1,1,0.7125,1,0.4979,1,1,1,0.3239,0.4426,1,1,1,0.2446,0.11,0.183,0.9654,0.9637,0.9496,0.9637,1,1,1,1,1,0.8969,0.8716,0.3616,0.9066,1.0,0.9821,0.5746,0.6813,1,1,1,1,1,0.3272,0.3084,0.3656,0.3859,0.3618,0.3371,0.4037,0.6416,0.6643,1,1
112,0.1327,1,0.208716987,1,1,1,1,1,0.6362,1,0.2932,1,1,1,0.3004,0.2568,1,1,1,0.2527,0.1121,0.183,0.7735,0.7728,0.7634,0.7879,1,1,1,1,1,0.8677,0.8144,0.2669,0.8874,0.9831,0.968,0.3823,0.4705,1,1,1,1,1,0.3035,0.2002,0.3326,0.3013,0.2999,0.311,0.3692,0.411,0.4838,1,1
113,0.1167,1,0.208716987,1,1,1,1,1,0.654,1,0.0742,1,1,1,0.306,0.0732,1,1,1,0.2118,0.0953,0.164,0.4749,0.474,0.4602,0.5026,1,1,1,1,1,0.8749,0.8345,0.3609,0.9853,1.0,1.0,0.097,0.1302,1,1,1,1,1,0.2957,0.1812,0.3281,0.2874,0.3238,0.3041,0.431,0.1339,0.1848,1,1
114,0.1746,1,0.208716987,1,1,1,1,1,0.6539,1,0.0,1,1,1,0.2765,0.0,1,1,1,0.3441,0.1701,0.2347,0.0,0.0,0.0,0.0,1,1,1,1,1,0.8798,0.8371,0.3434,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,0.3111,0.15,0.3257,0.2379,0.293,0.3149,0.4152,0.0,0.0,1,1
115,0.3013,1,0.208716987,1,1,1,1,1,0.5053,1,0.0,1,1,1,0.2992,0.0,1,1,1,0.5061,0.309,0.3383,0.0,0.0,0.0,0.0,1,1,1,1,1,0.7074,0.7034,0.4039,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,0.4546,0.0987,0.483,0.355,0.3948,0.4619,0.4298,0.0,0.0,1,1
116,0.384,1,0.208716987,1,1,1,1,1,0.4773,1,0.0,1,1,1,0.348,0.0,1,1,1,0.6074,0.3723,0.3874,0.0,0.0,0.0,0.0,1,1,1,1,1,0.6442,0.6031,0.4339,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,0.5673,0.1174,0.6135,0.4629,0.4791,0.5792,0.4603,0.0,0.0,1,1
117,0.3998,1,0.208716987,1,1,1,1,1,0.3882,1,0.0,1,1,1,0.3532,0.0,1,1,1,0.6558,0.4075,0.3989,0.0,0.0,0.0,0.0,1,1,1,1,1,0.5272,0.5351,0.4386,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,0.5807,0.2059,0.6495,0.478,0.4777,0.5984,0.4297,0.0,0.0,1,1
118,0.4141,1,0.208716987,1,1,1,1,1,0.4967,1,0.0,1,1,1,0.3692,0.0,1,1,1,0.7025,0.4452,0.4234,0.0,0.0,0.0,0.0,1,1,1,1,1,0.6289,0.6461,0.4621,1.0,1.0,1.0,0.0,0.0,1,1,1,1,1,0.6278,0.4098,0.697,0.5841,0.5592,0.6456,0.4015,0.0,0.0,1,1
119,0.4289,1,0.208716987,1,1,1,1,1,0.5561,1,0.0,1,1,1,0.4337,0.0,1,1,1,0.7165,0.4791,0.401,0.0,0.0,0.0,0.0,1,1,1,1,1,0.7002,0.6909,0.5025,0.8097,0.9343,0.8959,0.0,0.0,1,1,1,1,1,0.6683,0.5622,0.7285,0.657,0.6407,0.6838,0.475,0.0,0.0,1,1
120,0.4266,1,0.208716987,1,1,1,1,1,0.5378,1,0.0,1,1,1,0.4051,0.0,1,1,1,0.6955,0.4912,0.3942,0.0,0.0,0.0,0.0,1,1,1,1,1,0.5959,0.6058,0.4552,0.7778,0.897,0.848,0.0,0.0,1,1,1,1,1,0.587,0.5629,0.6634,0.6538,0.6041,0.6067,0.4431,0.0,0.0,1,1
121,0.7457,1,0.210696254,1,1,1,1,1,0.4909,1,0.0,1,1,1,0.6661,0.0,1,1,1,0.8409,0.8204,0.7363,0.0,0.0,0.0,0.0,1,1,1,1,1,0.6152,0.5637,0.8148,0.9747,1.0,1.0,0.0,0.0,1,1,1,1,1,0.8384,0.7062,0.8774,0.7591,0.7044,0.8485,0.6296,0.0,0.0,1,1
122,0.7423,1,0.210848506,1,1,1,1,1,0.4115,1,0.0,1,1,1,0.6426,0.0,1,1,1,0.8378,0.8119,0.7285,0.0,0.0,0.0,0.0,1,1,1,1,1,0.5641,0.5039,0.8738,0.8324,0.8757,0.8751,0.0,0.0,1,1,1,1,1,0.7994,0.7567,0.8595,0.741,0.6715,0.8149,0.6051,0.0,0.0,1,1
123,0.7389,1,0.211000757,1,1,1,1,1,0.3199,1,0.0,1,1,1,0.5986,0.0,1,1,1,0.8222,0.8089,0.7288,0.0,0.0,0.0,0.0,1,1,1,1,1,0.4557,0.3973,0.842,0.5882,0.5407,0.5885,0.0,0.0,1,1,1,1,1,0.7356,0.7492,0.8139,0.6527,0.6281,0.7558,0.5809,0.0,0.0,1,1
124,0.7254,1,0.211153008,1,1,1,1,1,0.2851,1,0.0,1,1,1,0.4809,0.0,1,1,1,0.8156,0.8071,0.7454,0.0,0.0,0.0,0.0,1,1,1,1,1,0.3406,0.2967,0.6634,0.3591,0.3504,0.3698,0.0,0.0,1,1,1,1,1,0.5769,0.6905,0.6458,0.5504,0.509,0.5946,0.4976,0.0,0.0,1,1
125,0.6699,1,0.21130526,1,1,1,1,1,0.4003,1,0.0,1,1,1,0.5137,0.0,1,1,1,0.7896,0.7566,0.7177,0.0,0.0,0.0,0.0,1,1,1,1,1,0.4379,0.4355,0.7438,0.7793,0.8233,0.8263,0.0,0.0,1,1,1,1,1,0.544,0.6561,0.6257,0.594,0.5185,0.565,0.6175,0.0,0.0,1,1
126,0.6514,1,0.211457511,1,1,1,1,1,0.4333,1,0.0051,1,1,1,0.5755,0.0,1,1,1,0.749,0.7233,0.6757,0.0003,0.0006,0.0076,0.0506,1,1,1,1,1,0.4619,0.4431,0.7887,0.6885,0.7713,0.7472,0.011,0.0001,1,1,1,1,1,0.675,0.6141,0.7219,0.6273,0.5804,0.6871,0.6134,0.0,0.0,1,1
127,0.5828,1,0.211609762,1,1,1,1,1,0.4002,1,0.1365,1,1,1,0.6178,0.3163,1,1,1,0.6683,0.6529,0.5978,0.5076,0.493,0.4818,0.5317,1,1,1,1,1,0.4307,0.434,0.7533,0.9888,1.0,1.0,0.3018,0.2589,1,1,1,1,1,0.7118,0.6081,0.7575,0.6657,0.601,0.7236,0.6645,0.3064,0.1405,1,1
128,0.6236,1,0.211762014,1,1,1,1,1,0.5978,1,0.306,1,1,1,0.7619,0.4439,1,1,1,0.7448,0.6809,0.5675,0.7309,0.7094,0.6903,0.7882,1,1,1,1,1,0.7373,0.7255,0.8297,1.0,1.0,1.0,0.5432,0.5178,1,1,1,1,1,0.7925,0.7182,0.8267,0.827,0.7874,0.8013,0.8062,0.4966,0.4258,1,1
129,0.624,1,0.211914265,1,1,1,1,1,0.6987,1,0.4027,1,1,1,0.7313,0.4328,1,1,1,0.7116,0.6545,0.4845,0.8574,0.8343,0.8303,0.9384,1,1,1,1,1,0.8558,0.8392,0.8265,1.0,1.0,1.0,0.6321,0.5904,1,1,1,1,1,0.8056,0.7121,0.8445,0.7947,0.764,0.8156,0.7849,0.5454,0.5276,1,1
130,0.6368,1,0.212066516,1,1,1,1,1,0.7422,1,0.4906,1,1,1,0.6901,0.4837,1,1,1,0.7099,0.6888,0.5472,0.9384,0.9024,0.8774,0.9719,1,1,1,1,1,0.8578,0.8353,0.7368,1.0,1.0,1.0,0.7006,0.6244,1,1,1,1,1,0.7913,0.6527,0.8533,0.7909,0.7722,0.8073,0.7864,0.6052,0.5542,1,1
131,0.7176,1,0.212218768,1,1,1,1,1,0.6924,1,0.511,1,1,1,0.6678,0.5095,1,1,1,0.7669,0.7371,0.6577,0.9798,0.9443,0.9237,0.9818,1,1,1,1,1,0.8889,0.8505,0.6656,0.9351,1.0,0.9864,0.7336,0.6816,1,1,1,1,1,0.7729,0.568,0.8335,0.7633,0.7532,0.7885,0.7665,0.6526,0.5658,1,1
