Hour,Wind,Solar
2329,0.200707033,0.848452806
2330,0.05563065,0.596330047
2331,0.014991098,0.20768176
2332,0.001538386,0
2333,0.000240789,0
2334,0.016305778,0
2335,0.040797655,0
2336,0.023307275,0
2337,0.013782511,0
2338,0.023892937,0
2339,0.034924448,0
2340,0.025103241,0
2341,0.02990263,0
2342,0.02581805,0
2343,0.039323431,0.382453173
2344,0.048268478,0.659051895
2345,0.009340918,0.752872646
2346,0.009997641,0.817477822
2347,0.115597457,0.829803586
2348,0.072065249,0.828516841
2349,0.186453581,0.79021287
2350,0.142309546,0.822568417
2351,0.169000551,0.792565823
2352,0.166054934,0.786401808
2353,0.089796036,0.567817092
2354,0.042489223,0.446445704
2355,0.009218604,0.13249591
2356,0.078293741,0
2357,0.180279985,0
2358,0.252824992,0
2359,0.137790948,0
2360,0.338669181,0
2361,0.507667303,0
2362,0.540406942,0
2363,0.385457426,0
2364,0.304872215,0
2365,0.15935716,0
2366,0.291902751,0
2367,0.246851623,0.383978248
2368,0.152915657,0.668397546
2369,0.015567329,0.861215949
2370,0.03237807,0.927455485
2371,0.156547368,0.959918797
2372,0.246650025,0.974654794
2373,0.156480715,0.979122281
2374,0.081157081,0.995358586
2375,0.110525258,0.971090436
2376,0.067745745,0.944675326
2377,0.128639072,0.816555738
2378,0.132299557,0.572536826
2379,0.072660394,0.194220066
2380,0.284778476,0
2381,0.574831426,0
2382,0.69045043,0
2383,0.647951484,0
2384,0.674767852,0
2385,0.556025863,0
2386,0.641033292,0
2387,0.676163435,0
2388,0.739568233,0
2389,0.721754134,0
2390,0.844325244,0
2391,0.858572364,0.391969621
2392,0.614844561,0.676029325
2393,0.246126667,0.900485158
2394,0.135700449,0.969239712
2395,0.057864305,0.979448199
2396,0.068167113,0.985601902
2397,0.16855064,0.995659411
2398,0.299958229,0.971645832
2399,0.421967357,0.988200903
2400,0.40532136,0.956294954
2401,0.511658132,0.811519802
2402,0.667218268,0.550071239
2403,0.839089751,0.092749879
2404,0.893368006,0
2405,0.885333896,0
2406,0.889701962,0
2407,0.897126198,0
2408,0.848014593,0
2409,0.861670911,0
2410,0.811289549,0
2411,0.621719241,0
2412,0.534332454,0
2413,0.469521701,0
2414,0.648310304,0
2415,0.450812787,0.013967711
2416,0.277320772,0.067933641
2417,0.791600108,0.436028361
2418,0.695997953,0.602751851
2419,0.728941619,0.666458726
2420,0.665786088,0.737981737
2421,0.449626267,0.822409153
2422,0.619330287,0.794866443
2423,0.354134321,0.753308773
2424,0.482802153,0.690914631
2425,0.545026064,0.635143161
2426,0.564050853,0.5103091
2427,0.397437513,0.005398718
2428,0.493940532,0
2429,0.501914263,0
2430,0.62921679,0
2431,0.746343374,0
2432,0.762138486,0
2433,0.654541612,0
2434,0.709062457,0
2435,0.757581711,0
2436,0.797408283,0
2437,0.85220623,0
2438,0.77879107,0
2439,0.858057678,0.372493982
2440,0.807421923,0.666900873
2441,0.644126415,0.84309411
2442,0.480971843,0.885270476
2443,0.410736144,0.867972553
2444,0.580759525,0.876947403
2445,0.567068636,0.899163365
2446,0.598998904,0.935408652
2447,0.237827152,0.804412246
2448,0.198331818,0.751548529
2449,0.554538786,0.555666625
2450,0.73560679,0.469347894
2451,0.761892557,0.140810534
2452,0.74581188,0
2453,0.816926122,0
2454,0.831486106,0
2455,0.847577929,0
2456,0.848872423,0
2457,0.842401743,0
2458,0.774404526,0
2459,0.812958837,0
2460,0.745141745,0
2461,0.760263681,0
2462,0.751453936,0
2463,0.616392612,0.253703594
2464,0.415697336,0.483333766
2465,0.666778088,0.680032372
2466,0.433418334,0.745955706
2467,0.184912354,0.669397771
2468,0.454832107,0.696226954
2469,0.373785496,0.663888276
2470,0.475591809,0.554364502
2471,0.576688826,0.392626703
2472,0.530465722,0.212413952
2473,0.692668557,0.032546561
2474,0.871436119,0.008817341
2475,0.740809619,0
2476,0.709947944,0
2477,0.731241941,0
2478,0.766672015,0
2479,0.894560337,0
2480,0.916700721,0
2481,0.914850056,0
2482,0.914800406,0
2483,0.916074038,0
2484,0.904556036,0
2485,0.901290536,0
2486,0.894022703,0
2487,0.910344243,0.261028886
2488,0.833507895,0.452771336
2489,0.875794232,0.644032538
2490,0.912269115,0.720025301
2491,0.917139888,0.784054875
2492,0.870087385,0.830073893
2493,0.764669597,0.853037596
2494,0.891275167,0.867492914
2495,0.713745713,0.780084014
2496,0.773173273,0.703576326
2497,0.783030808,0.578297138
2498,0.792215705,0.365978241
2499,0.858418584,0.030452151
2500,0.831849396,0
2501,0.784031749,0
2502,0.777741373,0
2503,0.622773409,0
2504,0.671959519,0
2505,0.619102478,0
2506,0.746034265,0
2507,0.763569891,0
2508,0.765021861,0
2509,0.704033256,0
2510,0.682787657,0
2511,0.51578933,0.422781497
2512,0.092189446,0.717351079
2513,0.000451488,0.888712823
2514,0.000508912,0.941490412
2515,0.001636824,0.963983417
2516,0.017634198,0.976600111
2517,0.105472878,0.980136573
2518,0.22996299,0.990470171
2519,0.162151307,0.947178483
2520,0.062971719,0.899568141
2521,0.050670851,0.810643792
2522,0.060375109,0.57984972
2523,0.07817281,0.21621646
2524,0.088262081,0
2525,0.14640747,0
2526,0.180023968,0
2527,0.289122701,0
2528,0.248095483,0
2529,0.291649133,0
2530,0.178788483,0
2531,0.083017141,0
2532,0.067215919,0
2533,0.071044803,0
2534,0.06336087,0
2535,0.053569391,0.42498821
2536,0.023723185,0.699808359
2537,0.000635023,0.886584461
2538,0.032317556,0.943245053
2539,0.092654854,0.953683019
2540,0.144747078,0.964147508
2541,0.217869952,0.963178396
2542,0.454142928,0.982457757
2543,0.455441058,0.953485012
2544,0.39400804,0.922127903
2545,0.079748832,0.808506727
2546,0.045402691,0.5617342
2547,0.055252612,0.191827208
2548,0.061332248,0
2549,0.055178907,0
2550,0.167797446,0
2551,0.161361426,0
2552,0.212432176,0
2553,0.150488034,0
2554,0.198847115,0
2555,0.222447157,0
2556,0.156977683,0
2557,0.107170992,0
2558,0.136802167,0
2559,0.12639454,0.446793854
2560,0.031069746,0.728695512
2561,0,0.876980305
2562,0.008031715,0.920440555
2563,0.03152224,0.935814619
2564,0.096847028,0.952044964
2565,0.15851216,0.959653378
2566,0.183332399,0.981749177
2567,0.19529137,0.954253316
2568,0.133243442,0.931798041
2569,0.147716716,0.814364552
2570,0.112213582,0.591355324
2571,0.085462391,0.237673804
2572,0.087283537,0
2573,0.126344532,0
2574,0.309013367,0
2575,0.397224545,0
2576,0.415326774,0
2577,0.47856766,0
2578,0.656958461,0
2579,0.775880337,0
2580,0.777933002,0
2581,0.758443117,0
2582,0.748764157,0
2583,0.778593302,0.461676925
2584,0.384938955,0.730635464
2585,0.2012389,0.879227102
2586,0.093140706,0.930636525
2587,0.072542541,0.944867134
2588,0.170265526,0.968181849
2589,0.281601667,0.949167013
2590,0.20566228,0.918471038
2591,0.174756303,0.862850785
2592,0.209639609,0.912097096
2593,0.284386158,0.818482995
2594,0.25740999,0.588082671
2595,0.441558748,0.237245098
2596,0.521516204,0
2597,0.766902983,0
2598,0.847229719,0
2599,0.855692863,0
2600,0.853977859,0
2601,0.846047401,0
2602,0.863751233,0
2603,0.868554711,0
2604,0.833326578,0
2605,0.807082891,0
2606,0.8819592,0
2607,0.818997025,0.42754519
2608,0.610477626,0.708176374
2609,0.064691722,0.879729986
2610,0.000132391,0.907554507
2611,0.012697622,0.927347302
2612,0.084496044,0.947897792
2613,0.188111454,0.95493412
2614,0.137332663,0.978195667
2615,0.207596451,0.939362705
2616,0.130909875,0.910026491
2617,0.056873567,0.799762905
2618,0.032466121,0.58133173
2619,0.020253288,0.21243526
2620,0.024503298,0
2621,0.019862697,0
2622,0.059072636,0
2623,0.0741359,0
2624,0.039855722,0
2625,0.076986492,0
2626,0.113637589,0
2627,0.074964948,0
2628,0.162726969,0
2629,0.163984254,0
2630,0.129271239,0
2631,0.122090735,0.455239177
2632,0.135941535,0.719921947
2633,0.100153044,0.878350973
2634,0.121794291,0.926670194
2635,0.254397869,0.945078373
2636,0.401901245,0.965103149
2637,0.377433538,0.97367537
2638,0.275263906,0.984921336
2639,0.385663509,0.959855437
2640,0.225058317,0.924127936
2641,0.097908534,0.79326129
2642,0.038612954,0.566630423
2643,0.027386975,0.219821885
2644,0.056486927,0
2645,0.107393801,0
2646,0.121482752,0
2647,0.192264438,0
2648,0.285754919,0
2649,0.208086208,0
2650,0.273121297,0
2651,0.402288586,0
2652,0.460584641,0
2653,0.419996291,0
2654,0.366029382,0
2655,0.556365967,0.463568568
2656,0.532148123,0.724980474
2657,0.168814749,0.868045807
2658,0.054845423,0.909066141
2659,0.370349169,0.929252505
2660,0.470279872,0.945040703
2661,0.682751119,0.948518753
2662,0.586651564,0.938986778
2663,0.335316598,0.930432856
2664,0.389694571,0.907159567
2665,0.135628149,0.807405055
2666,0.077845514,0.58132565
2667,0.089938745,0.238326401
2668,0.307807386,0
2669,0.602968633,0
2670,0.760157585,0
2671,0.825199246,0
2672,0.745701671,0
2673,0.740781546,0
2674,0.739293337,0
2675,0.72048831,0
2676,0.603940904,0
2677,0.465176105,0
2678,0.621514738,0
2679,0.485273987,0.3676745
2680,0.348926723,0.698712587
2681,0.081946112,0.866122484
2682,0.018765677,0.900579214
2683,0.002286631,0.916165709
2684,0.028161028,0.92869699
2685,0.077176429,0.950824142
2686,0.144756615,0.981332898
2687,0.154512674,0.947883725
2688,0.226964474,0.924703479
2689,0.29165259,0.82272613
2690,0.279588521,0.597255468
2691,0.135053918,0.24779588
2692,0.465854526,0
2693,0.499283135,0
2694,0.539046288,0
2695,0.660459757,0
2696,0.743651032,0
2697,0.789943814,0
2698,0.829740405,0
2699,0.771555305,0
2700,0.810931325,0
2701,0.789792955,0
2702,0.76142478,0
2703,0.692153692,0.130504146
2704,0.615805626,0.445523798
2705,0.679001689,0.668879628
2706,0.656733751,0.800921917
2707,0.458014369,0.884386122
2708,0.379897535,0.891391754
2709,0.480358839,0.877702236
2710,0.733775496,0.863503337
2711,0.481746674,0.821778119
2712,0.660484195,0.77547133
2713,0.598846555,0.703394055
2714,0.761532307,0.507037163
2715,0.699222445,0.088430248
2716,0.727021456,0
2717,0.742124557,0
2718,0.788401604,0
2719,0.790772796,0
2720,0.778211117,0
2721,0.809193969,0
2722,0.839135945,0
2723,0.821875095,0
2724,0.81034863,0
2725,0.804463387,0
2726,0.772010446,0
2727,0.735026479,0.466155648
2728,0.537573516,0.711362123
2729,0.088367268,0.828337014
2730,0.028066244,0.931141973
2731,0.028092615,0.930311322
2732,0.012922262,0.742620587
2733,0.056070521,0.668758273
2734,0.050199535,0.815858364
2735,0.128213465,0.59943831
2736,0.086672053,0.631266832
2737,0.127693504,0.708475351
2738,0.053490043,0.405418575
2739,0.103292391,0.000841434
2740,0.244004235,0
2741,0.591355324,0
2742,0.415983111,0
2743,0.472352564,0
2744,0.324817777,0
2745,0.807241619,0
2746,0.803122997,0
2747,0.252036929,0
2748,0.71642679,0
2749,0.266875029,0
2750,0.220649764,0
2751,0.579586208,0.032389484
2752,0.273342699,0.169176906
2753,0.133403778,0.304060102
2754,0.015975196,0.396955609
2755,0.025696186,0.500897884
2756,0.088861898,0.585916698
2757,0.153546333,0.822595239
2758,0.191184491,0.621039271
2759,0.207988158,0.540683866
2760,0.207909286,0.48062706
2761,0.208760977,0.458206058
2762,0.318625838,0.332016766
2763,0.661983132,0.088105738
2764,0.808572888,0
2765,0.8592996,0
2766,0.889396548,0
2767,0.892949283,0
2768,0.684996665,0
2769,0.831973672,0
2770,0.883915007,0
2771,0.741067588,0
2772,0.645828664,0
2773,0.633716106,0
2774,0.646520138,0
2775,0.752769232,0.05832056
2776,0.874801159,0.28527087
2777,0.873842955,0.725850344
2778,0.742055178,0.74761188
2779,0.742073655,0.836123168
2780,0.786579847,0.819833159
2781,0.7941342,0.69455719
2782,0.688709915,0.607536674
2783,0.62531352,0.809276164
2784,0.811384857,0.73965621
2785,0.755221009,0.582195461
2786,0.633635044,0.444073796
2787,0.846788943,0.008629669
2788,0.799358487,0
2789,0.832457185,0
2790,0.893821478,0
2791,0.898804188,0
2792,0.887668014,0
2793,0.874301672,0
2794,0.882428527,0
2795,0.758845806,0
2796,0.677705407,0
2797,0.701699972,0
2798,0.779959202,0
2799,0.591907263,0.368479609
2800,0.368426889,0.577964425
2801,0.1165535,0.829977512
2802,0.004770928,0.907944202
2803,0.004575188,0.929824173
2804,0.009192676,0.954503298
2805,0.040614322,0.965579867
2806,0.112692744,0.982605934
2807,0.130240113,0.940928996
2808,0.1226594,0.88729775
2809,0.078497157,0.77687335
2810,0.109579057,0.590020478
2811,0.086022824,0.201821983
2812,0.112354711,0
2813,0.378269196,0
2814,0.392991364,0
2815,0.223481387,0
2816,0.535211504,0
2817,0.438669026,0
2818,0.403502107,0
2819,0.571694732,0
2820,0.490912497,0
2821,0.375692904,0
2822,0.338997781,0
2823,0.140143707,0.48807162
2824,0.036401283,0.734694242
2825,0.00166813,0.872829556
2826,0.023481837,0.907172322
2827,0.159077674,0.920402884
2828,0.240976825,0.9425295
2829,0.227416083,0.949114919
2830,0.333393276,0.96002084
2831,0.140820876,0.931075096
2832,0.064877138,0.917646646
2833,0.144105434,0.826250434
2834,0.225416422,0.607867956
2835,0.264873028,0.281291038
2836,0.304164648,0
2837,0.24149701,0
2838,0.289811194,0
2839,0.256157458,0
2840,0.402608246,0
2841,0.552723765,0
2842,0.613703847,0
2843,0.653057575,0
2844,0.581988454,0
2845,0.564294636,0
2846,0.51510644,0
2847,0.37841773,0.495796382
2848,0.131059423,0.718970418
2849,0.0005854,0.872029185
2850,0.161185667,0.922187924
2851,0.474917501,0.942916632
2852,0.562810659,0.957742274
2853,0.491630077,0.956277013
2854,0.489756465,0.97040236
2855,0.518010378,0.946480036
2856,0.464339614,0.92021358
2857,0.431609869,0.828241885
2858,0.273177415,0.611114204
2859,0.257596791,0.278266609
2860,0.157530755,0
2861,0.123262815,0
2862,0.081135131,0
2863,0.073724508,0
2864,0.04384993,0
2865,0.042476211,0
2866,0.023297993,0
2867,0.015383665,0
2868,0.080368608,0
2869,0.154747546,0
2870,0.106760442,0
2871,0.072195113,0.478470445
2872,0.103180274,0.726094127
2873,0.073922999,0.868507981
2874,0.027012566,0.916731834
2875,0.208035767,0.934693754
2876,0.193761051,0.934951544
2877,0.088169828,0.960485578
2878,0.094666474,0.971284926
2879,0.108465299,0.9191131
2880,0.116952784,0.852622807
2881,0.078520373,0.726693392
2882,0.085120723,0.472382009
2883,0.073458135,0.126366198
2884,0.095352456,0
2885,0.356918037,0
2886,0.346485406,0
2887,0.51510179,0
2888,0.607090354,0
2889,0.771187663,0
2890,0.769773543,0
2891,0.793491006,0
2892,0.787614226,0
2893,0.848696351,0
2894,0.846343219,0
2895,0.84191525,0.225058794
2896,0.780433297,0.493942112
2897,0.511305928,0.813235939
2898,0.562297106,0.900434494
2899,0.514055967,0.915640533
2900,0.267219573,0.936218619
2901,0.414999068,0.910971224
2902,0.547656059,0.858972967
2903,0.270450652,0.815546513
2904,0.800344944,0.828607917
2905,0.769958854,0.725675762
2906,0.751836896,0.521006584
2907,0.820262253,0.186263889
2908,0.804395556,0
2909,0.799639583,0
2910,0.846181512,0
2911,0.872878432,0
2912,0.814819515,0
2913,0.801720619,0
2914,0.831780434,0
2915,0.847285509,0
2916,0.833897054,0
2917,0.832053661,0
2918,0.84359622,0
2919,0.843176663,0.16981101
2920,0.808555722,0.434164375
2921,0.72383827,0.672192633
2922,0.586881638,0.66676718
2923,0.642567694,0.700673699
2924,0.460843563,0.793153584
2925,0.612782598,0.766312122
2926,0.615300238,0.733163118
2927,0.459674656,0.799448609
2928,0.50810051,0.806736112
2929,0.43454951,0.727506995
2930,0.782283545,0.526164889
2931,0.780101061,0.191111982
2932,0.708720505,0
2933,0.736430883,0
2934,0.825811625,0
2935,0.859217405,0
2936,0.799409866,0
2937,0.795637965,0
2938,0.831455588,0
2939,0.786079526,0
2940,0.71813488,0
2941,0.684650421,0
2942,0.645192146,0
2943,0.687393665,0.31406188
2944,0.336278409,0.610096931
2945,0.3748734,0.744486451
2946,0.245336697,0.828583717
2947,0.106553346,0.895227492
2948,0.078235194,0.966392756
2949,0.050018393,0.964729249
2950,0.170661122,0.990191698
2951,0.093771487,0.956495643
2952,0.377055079,0.931612432
2953,0.580082119,0.844486296
2954,0.768563747,0.641864121
2955,0.789214909,0.327101529
2956,0.768343568,0
2957,0.795980334,0
2958,0.756397784,0
2959,0.760178447,0
2960,0.751342654,0
2961,0.827679932,0
2962,0.803858757,0
2963,0.835126758,0
2964,0.813525796,0
2965,0.785175204,0
2966,0.702447653,0
2967,0.59449017,0.368561149
2968,0.471035898,0.671576619
2969,0.3479895,0.844351768
2970,0.241825461,0.902148604
2971,0.158780575,0.930311322
2972,0.098277166,0.974846423
2973,0.234728903,0.979122579
2974,0.541655779,0.98317337
2975,0.696208537,0.974176168
2976,0.759654105,0.953511477
2977,0.611972451,0.86667031
2978,0.292619586,0.650179148
2979,0.590151012,0.328579575
2980,0.713509202,0
2981,0.709517956,0
2982,0.764502883,0
2983,0.810083866,0
2984,0.869995058,0
2985,0.86812222,0
2986,0.863910735,0
2987,0.866192818,0
2988,0.882892847,0
2989,0.870249033,0
2990,0.845577717,0
2991,0.782149673,0.380433559
2992,0.672422707,0.692807555
2993,0.542081952,0.85585922
2994,0.422679663,0.932238936
2995,0.080948733,0.943016768
2996,0.173432171,0.959970832
2997,0.080881268,0.972072721
2998,0.027131377,0.989109635
2999,0.022211812,0.959818363
3000,0.147735655,0.945205331
3001,0.25132069,0.86491096
3002,0.225053072,0.658330023
3003,0.133238986,0.341739416
3004,0.484777749,0
3005,0.531900465,0
3006,0.605580926,0
3007,0.706896663,0
3008,0.724627972,0
3009,0.637885034,0
3010,0.543129563,0
3011,0.525299251,0
3012,0.635643959,0
3013,0.699010491,0
3014,0.68949151,0.070676044
3015,0.514143467,0.490812391
3016,0.161892235,0.743130207
3017,0.010051584,0.906204164
3018,0.020689087,0.957087696
3019,0.028101167,0.961517632
3020,0.050413288,0.967176735
3021,0.196124613,0.969668388
3022,0.144201279,0.964806199
3023,0.076934375,0.954239428
3024,0.092037417,0.933004618
3025,0.056190934,0.842869401
3026,0.135552257,0.628611147
3027,0.18099384,0.3098827
3028,0.402045906,0
3029,0.41097185,0
3030,0.491616726,0
3031,0.573378146,0
3032,0.436969757,0
3033,0.348023295,0
3034,0.267533123,0
3035,0.20919244,0
3036,0.339170516,0
3037,0.3665151,0
3038,0.474102795,0.105776578
3039,0.578074813,0.49619168
3040,0.40304482,0.763862431
3041,0.181929827,0.896916389
3042,0.105081521,0.934927702
3043,0.057239711,0.942418039
3044,0.274514556,0.960762024
3045,0.140689105,0.966484249
3046,0.161169201,0.970223904
3047,0.119617209,0.967856288
3048,0.310907423,0.9516325
3049,0.407363236,0.866277158
3050,0.372342855,0.665665507
3051,0.653916121,0.3476215
3052,0.590941548,0
3053,0.679297864,0
3054,0.776421547,0
3055,0.671768546,0
3056,0.672324419,0
3057,0.55421114,0
3058,0.435020864,0
3059,0.133895189,0
3060,0.27177608,0
3061,0.459056735,0
3062,0.645579815,0.127916008
3063,0.772957385,0.524763644
3064,0.6762532,0.766889215
3065,0.442691624,0.907101572
3066,0.791145802,0.946170568
3067,0.806280911,0.957817972
3068,0.593643665,0.960847378
3069,0.690401793,0.980076194
3070,0.695815802,0.959298253
3071,0.532871664,0.975560784
3072,0.248105139,0.950271368
3073,0.311861664,0.857573271
3074,0.327136487,0.648944736
3075,0.06477204,0.327627212
3076,0.022940159,0
3077,0.018624257,0
3078,0.117693931,0
3079,0.138206437,0
3080,0.044592977,0
3081,0.05020611,0
3082,0.055159479,0
3083,0.059966389,0
3084,0.0785622,0
3085,0.105770864,0
3086,0.317135036,0.16901128
3087,0.560548186,0.557471633
3088,0.330289423,0.772351146
3089,0.145642996,0.902275324
3090,0.190077007,0.923249424
3091,0.422121584,0.946673512
3092,0.44514215,0.96648109
3093,0.718811333,0.95823127
3094,0.778171897,0.934757113
3095,0.681327224,0.930074155
3096,0.524361134,0.901442647
3097,0.245916978,0.830653131
3098,0.162941173,0.628612816
3099,0.114829637,0.323394954
3100,0.149286538,0
3101,0.599750161,0
3102,0.77136004,0
3103,0.783483148,0
3104,0.808775365,0
3105,0.711502075,0
3106,0.6989218,0
3107,0.703574419,0
3108,0.68949312,0
3109,0.679894567,0
3110,0.779797554,0.132983118
3111,0.747390985,0.543085754
3112,0.262516111,0.769890785
3113,0.102642559,0.909335613
3114,0.041759636,0.92673111
3115,0.063611701,0.946349263
3116,0.176018551,0.9678092
3117,0.175109774,0.971866369
3118,0.279367417,0.985027671
3119,0.496342987,0.966875613
3120,0.738945365,0.956814885
3121,0.55781436,0.88176167
3122,0.731312513,0.682545006
3123,0.506886482,0.361700892
3124,0.770683169,0
3125,0.806511998,0
3126,0.845439434,0
3127,0.847200096,0
3128,0.848804355,0
3129,0.867317438,0
3130,0.878854632,0
3131,0.878223062,0
3132,0.871326149,0
3133,0.858873546,0
3134,0.865629435,0.060637906
3135,0.866090655,0.489245236
3136,0.747000337,0.749887466
3137,0.479228735,0.921450257
3138,0.259861529,0.936726034
3139,0.120649204,0.957626581
3140,0.217685193,0.967072725
3141,0.551074862,0.981259942
3142,0.572706103,0.994894743
3143,0.644740939,0.967427135
3144,0.565727592,0.94454807
3145,0.600610614,0.86040765
3146,0.55033505,0.664598107
3147,0.789102197,0.354845434
3148,0.824889064,0
3149,0.834745288,0
3150,0.847369194,0
3151,0.870583236,0
3152,0.864979267,0
3153,0.858907342,0
3154,0.823471904,0
3155,0.833324075,0
3156,0.824691534,0
3157,0.801494122,0
3158,0.745809674,0.197911844
3159,0.610405445,0.508995414
3160,0.255233288,0.787952363
3161,0.005846933,0.887452245
3162,0.011204528,0.874214411
3163,0.070974149,0.853058934
3164,0.160474285,0.948852301
3165,0.085229337,0.950405955
3166,0.049936619,0.977204144
3167,0.077311613,0.943673372
3168,0.133580312,0.936166823
3169,0.131021395,0.872319996
3170,0.145686328,0.66532433
3171,0.157089829,0.362196565
3172,0.45840919,0
3173,0.511979461,0
3174,0.701943755,0
3175,0.76243782,0
3176,0.64891082,0
3177,0.772684038,0
3178,0.764002562,0
3179,0.702040017,0
3180,0.705898941,0
3181,0.685841441,0
3182,0.570971847,0.181668863
3183,0.371907771,0.574452281
3184,0.093794487,0.774586678
3185,0,0.895878553
3186,0.130104393,0.799375892
3187,0.003799354,0.934803247
3188,0.023510659,0.944503844
3189,0.034003723,0.954709291
3190,0.089070395,0.982247353
3191,0.167737186,0.954835296
3192,0.228992358,0.935402632
3193,0.192547858,0.858331561
3194,0.166980267,0.665364385
3195,0.265025228,0.367150962
3196,0.553925395,0
3197,0.556539714,0
3198,0.774696648,0
3199,0.795579195,0
3200,0.778419614,0
3201,0.742702246,0
3202,0.846213996,0
3203,0.783217072,0
3204,0.78697145,0
3205,0.704375863,0
3206,0.496491075,0.22840336
3207,0.31796962,0.572936177
3208,0.160571456,0.755655587
3209,0.017116223,0.905302644
3210,0.037475653,0.924670398
3211,0.191460073,0.94190073
3212,0.156929508,0.946751475
3213,0.198661983,0.950856626
3214,0.099907994,0.936131001
3215,0.090501837,0.94380939
3216,0.173783362,0.938554049
3217,0.243412197,0.871287704
3218,0.484534442,0.680524766
3219,0.636796474,0.385945618
3220,0.696013093,0
3221,0.81817323,0
3222,0.850365758,0
3223,0.858404636,0
3224,0.862907827,0
3225,0.864857912,0
3226,0.853142262,0
3227,0.859789252,0
3228,0.857426643,0
3229,0.86625886,0
3230,0.871100664,0.222987339
3231,0.876404166,0.584751368
3232,0.7481879,0.803218901
3233,0.503201663,0.924359679
3234,0.363203824,0.94055903
3235,0.303483397,0.956536293
3236,0.344961792,0.969181538
3237,0.494726419,0.971633613
3238,0.603141189,0.962565482
3239,0.589851022,0.963426709
3240,0.626011431,0.949746132
3241,0.541534424,0.869533479
3242,0.655977607,0.687680304
3243,0.683336675,0.397683591
3244,0.7072227,0
3245,0.808493197,0
3246,0.853624642,0
3247,0.860078573,0
3248,0.84877044,0
3249,0.863267303,0
3250,0.812707782,0
3251,0.667608023,0
3252,0.605956078,0
3253,0.605571628,0
3254,0.525135636,0.233260572
3255,0.310893625,0.5787009
3256,0.044671014,0.780780315
3257,0,0.893194258
3258,0.087533839,0.906408072
3259,0.094737485,0.925295353
3260,0.116217509,0.929898322
3261,0.12298511,0.930141568
3262,0.089282855,0.941937804
3263,0.267794371,0.940826356
3264,0.27527681,0.927552819
3265,0.151827022,0.858816326
3266,0.066786006,0.655683994
3267,0.083162576,0.362416476
3268,0.195773065,0
3269,0.362146258,0
3270,0.509167016,0
3271,0.680380106,0
3272,0.766483307,0
3273,0.739767909,0
3274,0.669343352,0
3275,0.712299764,0
3276,0.710207105,0
3277,0.452251196,0
3278,0.441978514,0.235246062
3279,0.344679713,0.568651319
3280,0.07183785,0.762012243
3281,5.36E-05,0.883713603
3282,0.00523412,0.902565956
3283,0.017626047,0.917770624
3284,0.065149873,0.944891095
3285,0.173156172,0.992748022
3286,0.154969096,0.966251254
3287,0.173097759,0.927427351
3288,0.162947014,0.921728253
3289,0.404682219,0.879131913
3290,0.716232479,0.676743329
3291,0.765767813,0.387025177
3292,0.838623524,0
3293,0.844970644,0
3294,0.836500883,0
3295,0.858944058,0
3296,0.880395174,0
3297,0.885563731,0
3298,0.881588638,0
3299,0.885954022,0
3300,0.886017442,0
3301,0.88751483,0
3302,0.871253133,0.054934356
3303,0.84261179,0.448898852
3304,0.787262559,0.673864663
3305,0.781618953,0.888749957
3306,0.777138472,0.950623333
3307,0.606597424,0.960581422
3308,0.403401852,0.974380791
3309,0.415035069,0.974208355
3310,0.663951337,0.996943712
3311,0.394274384,0.962240994
3312,0.479559898,0.948275805
3313,0.60947305,0.889611185
3314,0.558615744,0.685095668
3315,0.654281974,0.391872704
3316,0.598992348,0
3317,0.632318497,0
3318,0.725610971,0
3319,0.789131463,0
3320,0.718876481,0
3321,0.678045988,0
3322,0.523221374,0
3323,0.647331893,0
3324,0.731315613,0
3325,0.591614008,0
3326,0.630541205,0.173421115
3327,0.605148673,0.575421631
3328,0.252267659,0.789899945
3329,0.009494115,0.890093207
3330,0.000905086,0.931828618
3331,0.05453527,0.929254174
3332,0.172803596,0.94508028
3333,0.245379254,0.951344252
3334,0.106044427,0.963728666
3335,0.080780283,0.944267452
3336,0.147939414,0.9231475
3337,0.147329986,0.853753746
3338,0.165327862,0.663145423
3339,0.117235959,0.376984596
3340,0.080415979,0
3341,0.355639756,0
3342,0.404907823,0
3343,0.454106539,0
3344,0.354211211,0
3345,0.365915477,0
3346,0.401126921,0
3347,0.337891221,0
3348,0.473469973,0
3349,0.339163184,0
3350,0.194860831,0.186427683
3351,0.077118158,0.574119568
3352,0.037013326,0.793043971
3353,0.012601895,0.896558404
3354,0.082256973,0.911940813
3355,0.239230692,0.927989423
3356,0.350688219,0.935358584
3357,0.499352425,0.939766467
3358,0.51947391,0.953686237
3359,0.494072974,0.926579893
3360,0.241889685,0.90692085
3361,0.147614926,0.851776004
3362,0.095907204,0.649914861
3363,0.082504168,0.3675749
3364,0.111696474,0
3365,0.372184902,0
3366,0.458604068,0
3367,0.621885538,0
3368,0.60069716,0
3369,0.650346041,0
3370,0.65146184,0
3371,0.61354059,0
3372,0.563098669,0
3373,0.341809779,0
3374,0.210786402,0.269455761
3375,0.207162306,0.603510559
3376,0.131499171,0.798665524
3377,0.003358322,0.896524191
3378,0.000152625,0.909539819
3379,0.077244245,0.919414639
3380,0.278848737,0.940710783
3381,0.271724164,0.943205953
3382,0.167057231,0.970477462
3383,0.193037882,0.945813
3384,0.393441141,0.943100035
3385,0.306664884,0.88386941
3386,0.402284205,0.566886961
